alcohol_category,ses_z,parent_age,parenting_score,child_risk_cont,child_adverse
Moderate,-1.2855991140527723,39.9,77.53432119029661,0.11715272629888007,0
None,-1.615846470966832,33.2,78.64227814416142,0.1358773093713887,0
Moderate,0.3726481864800551,35.3,74.45159620812349,0.1269532806942355,0
Moderate,0.1664931271151245,37.4,66.382175036948,0.12225380593376906,0
None,1.542736367279776,24.5,66.83932158770754,0.1215832087969404,0
Heavy,0.24347507713677022,38.4,39.31007008137386,0.1701517632836865,0
None,-0.40415715947930275,26.3,78.4780989785974,0.07278745851838925,0
None,0.0017948728781070852,47.2,88.4829322018361,0.06371282032465317,0
Moderate,0.1177074184609581,32.6,75.10842355262405,0.1170025655794985,0
Moderate,-1.671761273328167,33.9,74.08199240402728,0.13663915318148312,0
None,2.710331644334893,30.4,94.34364971711679,0.08982676225692951,0
Moderate,0.5198710181019115,31.2,80.21299908131671,0.0818228300130363,0
Moderate,0.21000830802258905,48.6,71.23130411602571,0.16600764768008594,0
None,0.6151639842785803,40.6,64.23741532099685,0.12751360434653994,0
None,0.709410980586605,25.7,95.48906698478955,0.10859178137141026,0
Moderate,-0.14055348550243169,44.0,77.36938790214074,0.07058023850430575,0
None,-0.6312411362407006,42.2,66.99491641266125,0.16741489848224356,0
Heavy,0.599450686321704,33.3,52.67336553307942,0.18976223286125665,1
Moderate,0.38571084053145244,36.8,83.6887292829384,0.06330953788519812,0
Heavy,-0.8098900990894081,34.9,53.07609921918015,0.3318452427742726,0
None,1.419035611367264,46.8,98.99668725759871,0.057095101117830935,0
Heavy,0.29335203632298334,30.2,33.915812494950764,0.33643340076965517,0
Moderate,0.7298193622676307,35.9,89.20165459541028,0.05735873975692109,0
None,1.391920887679919,32.4,81.2606022965935,0.055631466919558205,0
None,0.021888821164834777,26.4,75.25642412765295,0.08359188339549078,0
None,0.31695200698411535,48.1,79.88404689893986,0.053729636408811524,0
Moderate,0.8100272385061165,27.9,91.93794528929794,0.059849720474192986,0
Moderate,-0.7248610838000522,36.3,79.88494766733767,0.1335652899880271,0
None,0.054051662846000936,24.6,68.23280874834754,0.1114232900545333,0
Moderate,0.1255485866511483,32.6,51.521925870717965,0.16212433426714581,0
None,-0.9560585516833945,37.5,69.32467205243759,0.09064833040622655,0
Moderate,2.3176367886738785,30.1,79.08750851922436,0.08107849791068239,0
None,-1.4072934434924025,38.5,53.736094161914544,0.13388835878277092,0
Moderate,-1.2981039036871578,33.4,63.85730807408925,0.11191083861033252,0
Moderate,1.3142265757035791,42.0,71.96759346519775,0.13384439082677133,0
Moderate,0.7132662507965424,43.2,70.46115298333325,0.17716272617596085,0
None,-1.0259648174807778,31.5,77.88975405446928,0.0538273665626546,0
None,0.6072890151016929,35.5,97.06379697011162,0.09661243385412371,0
Moderate,1.4678504449973098,36.1,79.04538516954278,0.0860895902765712,0
None,-0.030263057596985755,38.7,63.956208262283205,0.08091978134261572,0
None,2.598822900074582,35.1,82.50770266101934,0.0788809274084196,0
None,-1.7240618108680354,36.1,71.4621770736809,0.11284320879211693,0
Moderate,0.6938234538591022,33.5,57.385121515056234,0.11168296639564593,0
Moderate,1.1665283362210033,35.7,74.839419227396,0.059010607879992225,0
Moderate,0.8913439016052467,42.8,96.87939415568343,0.03071985064248281,0
None,-0.20435572664564833,38.9,75.70451296089288,0.06553160348301448,0
None,-0.2904414820111494,39.2,60.23279647135125,0.10258316202279273,1
Moderate,0.4441451710872574,39.3,72.7793015235851,0.22252081991306044,0
Moderate,0.8157544866520694,34.1,62.36275183014904,0.19946062271277917,0
None,0.6024734362823633,36.9,87.63970692475638,0.07723479931570877,0
Moderate,1.0400578907933893,28.5,76.33986865520207,0.0970943236094261,0
None,-1.0188699570667352,42.6,72.04766754067305,0.09983148421545764,0
Heavy,-0.22777097912363464,18.3,63.320942323418194,0.2959533583214244,0
None,-0.9400159321237541,34.5,75.6320171587498,0.1513371963364432,0
Heavy,-0.38611277608614164,41.8,70.1541923306562,0.1786709880002529,1
Moderate,1.0152208918143053,26.8,66.51767096115846,0.11311196411605483,0
Moderate,0.10798392072522883,37.4,61.75435388049749,0.1497316445413256,0
None,2.6068591631497697,30.9,83.59020399313138,0.0959968232044068,0
Moderate,0.19340636718971696,32.8,73.18965169754,0.08279416046745326,0
Moderate,0.05969188057973627,40.7,71.6121638176885,0.11096932107627389,0
None,0.10618291944021628,36.2,77.3418930035917,0.08529614797187199,0
Moderate,-0.6378086928599359,22.8,75.26790086393333,0.1556656709958102,0
Heavy,-0.057836612377593744,29.1,52.685819702314035,0.3337305327231338,0
Moderate,1.1277880271116458,40.9,58.086534547409215,0.21184640242003105,0
Moderate,0.11397066812777235,37.7,71.10409499401405,0.15524568113399298,0
None,-0.7934597298834714,45.5,76.21753572836468,0.06263697660883534,0
Moderate,-0.9250846204786352,45.1,59.609560634797944,0.15892405414126676,0
None,-0.4502018916658434,32.9,75.99077425157164,0.16789910940742814,0
Moderate,0.07386343441088038,50.0,95.00099365733148,0.04095803308259781,0
Heavy,1.193586535476262,35.1,54.69965114884756,0.19437879426644705,0
Moderate,-1.3404886413664368,29.2,64.35957248989885,0.22652261424409986,0
None,-0.3198262778887562,31.2,89.35560495392146,0.04874707180475711,0
None,0.14431001943507885,21.5,76.77878733418858,0.1347704909544399,0
Moderate,-1.8337057676294346,44.6,58.32089261210436,0.140195835680819,1
Moderate,-0.8335982829664064,44.6,82.0427880114974,0.1285833887889983,0
Moderate,-0.6798885397361863,28.9,70.96538407451547,0.12390325437686384,0
Moderate,-0.7959703738504983,33.6,62.07198388795977,0.15609811027383125,0
Moderate,0.1918895450216474,35.6,71.86903689173303,0.09094555938757909,0
None,-0.1605596095017974,29.2,74.71335458764605,0.07705084489446887,0
None,-0.5552861026010363,24.5,64.42964938044064,0.10676846826025689,0
None,0.427962626552635,33.7,74.19316757276893,0.08614310157068358,0
None,1.7230747176462498,33.1,73.7748504943552,0.09105460493437179,1
Moderate,1.639256516741752,32.7,74.1967402212408,0.09965276209305417,0
Moderate,-1.9227717720623363,36.3,71.42426104471137,0.13974751958150666,0
Moderate,0.5770721838351396,43.6,84.65715749655494,0.040419582333397736,0
None,-0.17802329006383844,33.2,84.72099587919155,0.10764091191477593,0
None,0.1551553428653563,36.0,69.01338345135069,0.15245478534566853,0
None,-0.39828303354254857,39.4,72.43631076622344,0.10291688258545814,0
None,0.11758862988720224,38.3,77.35091678168969,0.09690678793154797,0
Moderate,0.15140739607201872,31.3,72.74291871233503,0.19453384130197113,0
None,-0.5789517573489231,35.6,69.52320246220339,0.16781089737912097,0
Moderate,-0.8963675478251808,38.3,58.09521198252521,0.20068768544553645,0
None,-0.4486956826194842,28.2,85.59668455799822,0.08212511737151167,0
Heavy,0.23425926445676556,42.6,45.22700611627861,0.21860821374903533,1
Moderate,0.5989963416842641,43.6,74.72153841825762,0.21361457944027384,0
None,0.8533489773401466,30.7,51.82964666357696,0.10872480425097246,0
Moderate,-0.49419002306691273,36.2,60.06791782742071,0.13590103776350362,1
Moderate,0.28384456730273677,38.9,66.03440853433884,0.11313584389234332,0
Heavy,0.9625025919532985,31.7,71.23754066926219,0.18228227395675778,1
None,1.1655948951441282,37.9,84.17761199740127,0.06012388323702019,0
Heavy,-0.05883285413152221,36.0,58.55630304161304,0.4518319339816958,0
Heavy,-0.2209317249396126,26.2,68.45290021734448,0.2643610305850761,0
Heavy,0.19112423383639218,37.8,75.63735621312436,0.40736106360933594,1
Moderate,-1.1497074728974057,28.4,73.24355751809038,0.09638666997130253,0
Moderate,-0.19360951103550808,40.6,49.74998860413989,0.14632935731732702,0
Moderate,0.7445863984731299,31.0,69.80664066875995,0.08527955164769294,0
Moderate,0.6419471294437011,34.0,68.56767171482517,0.10203073535259966,0
Moderate,-0.270267604363889,43.2,59.35025436168304,0.17432330754416425,0
Moderate,0.2177182010871666,38.0,75.12904048202402,0.08619717226739826,0
Moderate,-0.8246503402906875,28.5,71.33178622417064,0.06505495224144099,0
Moderate,0.7034921482250248,28.9,79.92593178037909,0.06374676337048657,0
Moderate,-0.07782143613647309,31.4,79.54213200257277,0.1467565348698396,0
None,-0.27595145169613816,37.4,89.73048340303106,0.07775390051678258,0
Moderate,-0.3617238360933866,37.1,67.26438490367714,0.12901570999569703,0
Moderate,-0.0628938668998582,29.9,68.42943668445562,0.1318800526161762,0
Moderate,-0.44787764493195836,28.0,68.80443116991579,0.09628814341520477,0
Moderate,0.6581430360025633,36.7,72.30274812175523,0.07264849087802336,0
None,-0.3952835480161807,33.9,90.03299911271058,0.13732479587857016,1
Heavy,1.5929640960273812,47.9,52.56728229538073,0.25423049318010366,0
None,1.465210503481381,35.2,86.02156088669905,0.0702333211919053,0
Moderate,-0.8915434898545047,45.9,62.18278094651499,0.3362909643864689,1
Moderate,0.06970426942928022,28.0,64.98533448463128,0.20613607982009105,1
Moderate,-0.650656621336195,25.6,72.32280203588101,0.06481315939943598,0
None,-0.3266475631886115,28.3,61.43989081413378,0.1076686258996257,0
Moderate,2.002427467644797,42.1,70.75392754983804,0.15953070250934656,0
None,-0.3075714171157992,45.5,69.03771169435413,0.08668945516572082,0
None,0.36022603707742873,30.3,75.03824750471709,0.07943532938899511,0
None,0.5413212940082783,32.2,68.77873268643557,0.07137108610814932,0
None,-1.0006293724832407,28.0,91.39320817917877,0.053881294329084846,0
Heavy,-0.8550954744092049,24.1,75.37099849320296,0.08632309020492926,1
Heavy,-1.2060223714081189,39.3,42.999732286704955,0.12838605017387492,0
None,-0.8859707338977769,36.3,78.82871975137316,0.04826176001757185,0
Moderate,-2.8500301093171823,35.1,75.52581536005604,0.07903395837486238,0
None,0.5445824007936281,26.6,81.25614618673562,0.0728885583220688,0
Moderate,2.05419384125607,44.8,70.82281923198005,0.12551497502241654,0
Moderate,0.14782073903652695,32.0,68.1308770918856,0.07951867751187816,0
Heavy,-1.4162688593406074,38.2,58.07328602190272,0.3246186954696764,0
Moderate,-0.642776382899948,26.3,67.93275625485225,0.13636856805087932,1
Moderate,-0.4588768450249969,33.9,59.43465359692983,0.10212413791307201,0
None,-1.0175847772133757,36.7,69.72439251731939,0.1452364136408855,0
Heavy,0.8601826383951566,37.0,54.13829881936333,0.2717791001744673,0
None,0.8102600443753338,35.9,75.23915364195277,0.07660950848561958,1
Moderate,-1.1554517938176596,38.0,54.93682934075629,0.1421759184338247,0
Moderate,0.725081044447508,28.2,75.34834107956934,0.10118875772984998,1
Moderate,1.5268126635772652,36.2,70.14667757544935,0.1867045411106841,0
None,1.9025582052295598,35.7,83.36564050566396,0.0707555662416874,0
Heavy,2.8652120230859626,36.4,83.0072582332442,0.21813994551442206,1
None,-0.9019926494431975,35.4,89.36807823738393,0.07305639559813981,0
Moderate,2.824220426395203,27.4,55.445853562491195,0.17030916734190402,1
None,-0.3542063885087883,27.1,69.66303579567943,0.16050577787589196,0
None,-0.5924654553805143,21.7,72.99617616514546,0.07002552798661615,0
Moderate,0.3270723748778453,39.9,75.4950691090034,0.07614639233385931,0
Moderate,-0.5820613340930124,40.0,51.158147138397126,0.15123029940154686,0
None,0.3990441406465261,40.1,64.3453449123761,0.08607019949468812,0
None,-1.3200771877373016,36.8,79.52438789502666,0.07321405450484648,0
Moderate,-0.23875260206343432,22.2,73.21646495262186,0.25224778700278394,0
Moderate,1.2855822343616794,28.8,84.72667401550345,0.16846285929172997,0
Heavy,-0.05706129143115594,36.0,68.96203965525655,0.3032975217402947,0
None,0.14159578673988282,35.8,77.89269489315963,0.07497867475441482,0
None,0.4752586047173115,33.7,77.66490076581732,0.06804553766755997,0
None,1.1706616293176602,37.2,77.6221987517391,0.0915600363002643,0
None,-1.655224712189433,35.1,76.0162287372616,0.1114634432958226,0
Moderate,0.5845240518374347,35.7,47.32927663353259,0.1935389463939277,0
Moderate,-0.26813913924176325,31.2,88.41106647277141,0.0681850723945365,0
None,0.16663789531183854,40.9,56.45315743461252,0.10556762787377726,0
None,1.0599501697623763,32.4,73.66322607247903,0.10597583709338104,0
None,-1.1941866514118442,27.0,69.04288001060179,0.10722568987188821,1
Moderate,-1.0126444414430895,30.4,75.64287356742003,0.15494524901900605,0
Heavy,-1.9354299597138063,32.9,28.862783289223174,0.3779028388344692,1
None,-0.5491589417637764,41.0,76.9976211651748,0.06252327862998126,0
None,1.3304323443788164,34.7,88.02977744730377,0.056991926156204575,0
Heavy,-0.12058718847346953,33.9,72.07320303771425,0.17333203500598762,0
Heavy,-1.3401248956547858,27.5,52.63985936279701,0.3324675458583816,0
Moderate,-0.485678744575047,39.7,70.87783391708727,0.1118144015698947,1
None,-1.487861703490623,31.1,67.0123837577177,0.0886978255417226,0
None,-1.1251861017311617,34.4,71.09804740031026,0.12102057719295757,0
Moderate,0.3888189102637133,43.9,59.811066878226335,0.13647679700641074,0
None,-1.1738733263060288,38.1,58.12655713094814,0.16860366125971482,1
None,1.1126343052033019,25.2,78.94414278064977,0.1165757380412908,0
Moderate,-0.071120290830336,24.4,75.23721334110043,0.11360378555387823,0
None,0.08559470394452544,34.6,86.42022841969845,0.05365644986553293,0
Moderate,-0.27837296760789404,27.7,72.29500599320976,0.16063180090961285,0
None,0.7728478385437232,38.9,90.416649334194,0.03956583415028084,0
None,0.7831598877770107,35.3,87.83791905957904,0.12265103840506114,0
Moderate,0.3350543519121714,36.0,51.073845600036826,0.17691913214149807,0
None,0.5647891059076481,30.8,68.22858322110477,0.16809861054343733,0
Heavy,-0.21208966992042563,45.4,64.85398392049434,0.1924967115689686,0
Moderate,0.5422030069090485,52.1,65.58118206328662,0.11829535790663268,0
None,-0.33787777547380676,33.3,69.55669218461219,0.11863386399378234,0
Moderate,0.0022316221624020006,37.1,84.64286349367721,0.16329358006601474,0
None,-0.27464374936629743,35.6,95.44680055656681,0.07835737987479256,0
Heavy,-0.4572185393191959,33.4,65.76201884513469,0.22510786103521196,1
None,-0.6891117977217902,30.0,73.9464069775343,0.08297088029885706,0
Moderate,0.4676901038588855,28.5,80.73597577568562,0.09586615714424009,0
None,1.3106059128134633,28.2,55.434874862291245,0.1513313265928805,0
Moderate,1.1711019716695594,37.4,72.56432185200832,0.17877307750107047,0
Moderate,-1.2565653359454354,31.9,78.02744544582781,0.16452439225714222,0
Moderate,1.2892030514068733,19.5,68.48734916947984,0.13587097444594257,0
None,-0.31815850161792886,37.7,60.42763292477329,0.14587913320112772,0
None,0.6007330151455916,34.8,71.73602220179961,0.06728611315194875,0
Moderate,-0.906215332047211,43.1,71.8600275812639,0.14911585010340872,0
Heavy,0.14197991387400533,37.2,57.309278924437,0.21669636507373533,0
None,0.3137231828969071,26.1,94.97137051593462,0.05124634820628276,0
Moderate,-1.4846047919196528,21.6,65.762662020544,0.16285340964896394,1
None,0.6082671663441893,30.7,63.320467137364886,0.17188461563773738,0
Heavy,1.3459350078383152,31.2,66.94485191343487,0.17447830156372895,0
None,-0.17464794568162792,40.7,86.65444264985025,0.07619905059883986,0
None,1.360168130828013,34.9,76.08325547213956,0.06540861217109326,0
Moderate,-0.18969349345240752,41.8,72.95931739003397,0.0709812907884318,0
None,0.8495845310466172,27.1,67.54865936969765,0.08532641548324761,0
Moderate,-2.2185699659510996,40.8,78.34934948357655,0.0608684142929312,0
Moderate,2.4187777793134635,39.3,81.62232030975844,0.06854285744081093,0
None,1.495458245242957,22.9,87.62601974132164,0.04284090378133372,0
None,-0.2846255042536789,42.9,70.69130294452766,0.07850826201479309,0
Moderate,-1.972089026643818,35.6,77.89656781523375,0.07837856420242488,0
None,0.28802836830548917,37.4,66.29746183979474,0.1552026453436579,0
Moderate,-1.4439255470737569,29.8,67.74373409727268,0.08133996940651517,0
Moderate,0.444853537557488,42.7,87.00110897005752,0.049647737791256676,0
Moderate,0.4115657191642819,27.9,90.62737662211484,0.13556083450779255,0
None,-0.9414031690020248,40.0,65.21665392442631,0.10047602662217725,0
None,1.1209670236143776,39.9,79.34414347755462,0.061580038788154545,0
None,0.8055747028061735,29.2,72.29924183416838,0.12313499343704642,0
None,0.9758233372885634,46.9,65.26070231075781,0.17697050056872551,0
Moderate,0.008857703668895378,36.4,78.584725596595,0.07411471846151443,0
Moderate,-1.4155240669137066,38.9,80.14148899066201,0.09803853800206028,0
None,0.9778722722111376,25.8,78.45517762622026,0.05682415063425029,0
None,-0.27037139913579117,47.7,73.48330016200035,0.06550760808672242,0
None,-1.389780143192669,27.7,70.82970793707351,0.10666201743209866,0
Moderate,1.352039365974326,41.1,69.8164943275201,0.20033963106906044,0
None,2.0994075205025093,29.0,86.04489117194656,0.19493877195729892,0
Moderate,-0.041248128979203026,31.3,84.56899519070122,0.05367144420021891,0
None,2.159121154603292,39.7,56.39287986335256,0.0980073011072042,0
Heavy,0.09131472861134962,41.2,71.90668805128418,0.09896215062629034,0
Heavy,-0.38045590416635117,27.4,42.818751182556895,0.49112977471400954,0
None,-0.6304584541854775,41.5,88.16879549242276,0.07557176019831577,0
None,1.6370824079927424,41.3,71.53525059132615,0.0884027145642566,0
Moderate,-0.7801438813877718,29.4,57.44602463117533,0.1854319256938993,0
None,0.7352693099749874,44.6,82.61722504161033,0.05643538195649376,0
Moderate,-0.5591638350592083,26.3,74.56561235669943,0.16064335582430828,0
Moderate,-0.4603067625743631,31.3,63.04782955725089,0.2043599945645137,1
Moderate,1.030249693969567,37.9,61.37431119265745,0.10662291742667798,0
Moderate,-0.38003684628935364,29.9,65.28020178796903,0.2354341246280356,0
None,-0.4047953794202932,36.6,63.87608810407965,0.07830552850847604,0
None,1.1328046971748071,36.4,68.14658873812601,0.14308238429014564,0
Moderate,1.5973972932216232,33.9,76.96758348530697,0.15186150847021404,0
None,0.6446898032842333,40.0,69.85638718490144,0.16897743536005752,0
Moderate,-0.6547697756239492,33.6,75.04698937825641,0.10750075415147586,0
None,-0.5106084992975795,36.4,92.21434722720737,0.09641777709679426,0
None,0.07991526374003749,41.9,77.89590944290944,0.16984015933819135,0
Heavy,0.32093006192565754,39.7,68.69030940028061,0.31856933241385454,0
None,-0.9878659101397719,39.7,90.9614346424415,0.0698676593834752,0
Heavy,0.7230379395798638,28.1,54.17770754987894,0.1071207774166542,0
Heavy,0.08551332963959903,38.1,80.79994671326173,0.12782413983027568,0
Moderate,-1.7157083186381294,29.7,74.78427574364004,0.15189329644415234,0
Moderate,-0.9289264824607304,27.3,77.50945942228054,0.2341648098557224,0
Moderate,-0.5041286736516637,34.6,82.88032665068275,0.10325181679492088,0
Heavy,-0.07285768884105508,29.6,65.06440248084287,0.33038020692213055,1
None,1.889278795503996,39.7,75.56789948477167,0.07540795312382355,0
Moderate,0.23817130613962828,39.9,84.55252073760725,0.0632396879946616,0
Moderate,-0.8407718898986251,23.6,79.51370326753022,0.0698870356121193,0
Moderate,0.22063080430716323,30.0,85.31093938425472,0.10590882282304268,0
Moderate,-0.35208774745388094,26.2,71.26559662427995,0.1615756065385895,0
None,0.32475823953354177,32.2,65.8169876232668,0.11866586654946774,0
Moderate,0.5805676870356148,37.7,72.93600268445874,0.1318602614257281,0
Heavy,1.209230647223938,33.5,78.14891469445406,0.29958374571605617,0
None,-0.024286495670025846,31.5,88.01197454282512,0.09989011264199196,1
Heavy,1.6389605275998331,42.8,62.52085508558937,0.36578465356921364,0
Moderate,0.9080226625361912,21.2,78.60309828735332,0.09587410183454821,0
Moderate,-0.7074395448121878,42.4,62.24260033824851,0.17685415349962796,0
Moderate,2.209855665748464,31.7,82.49260069244467,0.09002493548383717,0
Moderate,0.32699451327009765,34.5,65.88791107780544,0.14532590535345663,1
None,-0.8351245039722351,31.8,83.67427166165723,0.11301470461812632,1
Moderate,1.6529130512304218,44.3,63.52733087876273,0.17293859853150972,1
None,2.0777775851984446,27.6,93.18456386730391,0.12609957162577087,0
Heavy,-0.03302526371956056,35.1,74.74881248757244,0.12808683061725487,0
Heavy,-0.5036502603755963,38.2,57.20918856823826,0.3193519178584012,1
None,-0.17237495745366196,25.3,80.86804469906393,0.1557841729825777,0
None,0.7147317275176998,29.5,73.45679495996797,0.0721502228603896,0
Moderate,1.277856655030514,34.1,84.57747026564601,0.0858327955013634,0
None,0.5704873308635735,29.7,65.84336704316539,0.13435562295546633,0
Heavy,0.10172320847176979,30.1,47.984768492373576,0.18185032819068825,0
None,1.4980117703044276,32.9,66.98806273558215,0.18281911915534635,0
None,-0.3128364730515222,38.9,71.26029704156586,0.0828139797383578,0
Heavy,1.030919338366907,32.9,80.16275407333822,0.10713414185609337,0
Moderate,-0.2880627983512786,41.5,80.17978243177669,0.12867544570112505,0
Moderate,0.43102295801089313,29.0,86.51102176085996,0.040453799356450146,0
None,-0.11356256479045149,27.5,93.51281468599115,0.04909615967997574,0
Moderate,-0.05585218265281086,46.6,71.50591425319142,0.14192845072816893,0
Moderate,-0.3773865174622099,31.1,66.81734251984217,0.15609498059258817,1
Moderate,1.3448540311806945,27.1,66.38574374961507,0.09180817440920828,1
Moderate,-0.7329260381085351,24.5,63.87905153025455,0.10037201203518048,0
Moderate,-0.7402322525487084,41.5,52.018621418432204,0.19770107249590324,0
Moderate,2.1209935658451093,33.0,79.60730830988288,0.08220285925347103,0
None,0.9778475646543314,33.5,60.41245433506196,0.13359538812437527,0
Moderate,-2.3851136986930364,34.0,65.27418826219835,0.10648203854400931,0
None,-0.5652587392104036,41.1,88.58408089940848,0.09606413763862229,0
Moderate,-1.8119893375620542,33.9,67.40752127020427,0.13146787424659542,0
None,-0.9506906934152551,49.1,75.79799255442026,0.13142205116571276,0
Moderate,-3.1385146662340397,35.8,73.39915578368236,0.2164643812015382,0
Moderate,-0.13698957769394238,41.4,70.56211932849764,0.1755722139165191,0
None,-1.1419418191613115,39.8,71.94953006656858,0.17363409936009383,0
None,0.059905256796438384,34.8,72.73858687608626,0.128243506037951,0
None,-1.6251212588825248,31.5,66.1087025948205,0.08454311917199755,0
Moderate,0.08291185317203993,37.0,62.877734753911504,0.09138157716912472,0
Moderate,-0.4149162781203273,38.1,85.75945211605851,0.08306217473461623,0
None,1.5019529651885957,31.6,59.54622649540177,0.13334517874383037,1
Moderate,1.411356861745625,36.0,81.64926377539014,0.12503114636540993,0
None,0.785345603010283,42.4,63.67972897492643,0.12244322873651241,0
Moderate,-0.3266137806612126,47.4,77.29546995709892,0.0979528192000104,0
Heavy,1.9853803952602933,40.1,70.59253911938698,0.17595942866327563,0
None,-1.5530352778398206,46.2,63.78610156857456,0.12773223726702765,0
Moderate,-1.4035586295636626,31.2,74.4933543348081,0.11057734378376094,0
None,-0.08378309988906465,39.2,81.42822960670695,0.09440463958818318,0
None,2.254038108921119,43.0,73.84998011848079,0.08372447790774129,1
None,-0.20233890687008754,29.6,80.91443083679286,0.11351639909430897,0
None,-0.18324524320928193,32.1,52.933365962009134,0.10000745041915014,0
Moderate,-1.4419103561118092,45.4,59.02911337821373,0.125838166673093,0
Moderate,0.9459295852703784,29.1,83.70641058295227,0.13201708474964266,0
Moderate,0.9531762543293538,27.0,74.70238846270779,0.174535240386374,0
None,0.7890752013999099,44.2,59.80907397674524,0.09138026720118322,0
None,-0.6292206728473624,42.2,65.22952837746553,0.11925938594855841,0
Moderate,-0.7067067683730057,37.6,58.09244605097214,0.19021873621146324,1
Heavy,-1.2931222504049704,34.7,61.10283633633852,0.24766504743483514,0
None,0.08387250176093364,32.4,68.28146971433914,0.1779835299321203,0
Heavy,-1.0804073292785017,36.7,67.69954517831243,0.1686934665992604,0
Moderate,-1.1774165052492886,44.5,65.57885815697905,0.09875512989131463,0
Moderate,-0.42369071691067595,36.4,86.39312969603827,0.048355373185311135,0
Moderate,-0.48915617518421617,48.0,75.02532455238303,0.06261261570333952,0
None,-0.5379785288219551,29.6,76.81888440116636,0.07807589696998676,0
None,0.4664445968402613,34.9,87.27596591366787,0.0390010093370063,0
Moderate,0.07904780215027922,32.8,71.51035760890736,0.08946524341623048,0
None,-0.28815603051111766,28.5,58.22814127841154,0.12365637770810767,0
Heavy,0.18301292831148205,34.1,76.19925943737,0.19726338159005066,0
Moderate,-0.9915270411046322,37.5,69.12013270481029,0.0812517817858128,0
None,0.10527862390967795,38.1,76.48821792616249,0.06877003933462347,1
Moderate,0.15060249284463378,48.0,63.91386309284894,0.15456363180019211,1
None,-1.5030468593574806,37.8,60.52110922308941,0.09914657756711893,0
Moderate,0.995693754370362,41.9,79.29319825565207,0.13923359133456314,0
Moderate,-0.8814337052269955,35.4,84.99695562653645,0.1492601854485482,0
Heavy,0.09030979920643496,45.1,73.75903828973827,0.20530655874494821,1
Moderate,1.1644117405352703,49.4,82.89552569694953,0.22486293742206662,0
Moderate,0.9256767577138694,38.2,78.69381171799941,0.11986771228270907,0
Moderate,0.03433338856883548,29.0,73.22901780559172,0.2192677307172466,0
Heavy,-0.36249900288206854,31.7,61.231769382531915,0.17914412769432736,0
None,0.9475119085755672,36.7,90.57904790968986,0.11384631636953772,0
None,0.6746949778086199,37.7,72.91460781349103,0.0631842946029673,0
None,-0.61836502004413,39.2,73.94925746824336,0.07967821482699894,0
None,-0.7948936470016904,37.8,66.13125623576673,0.08599915500771577,0
Moderate,-2.072355181695998,35.0,53.88607349828885,0.14584548090672167,0
Moderate,0.1540318416835874,31.2,71.18809560382827,0.06875186771525145,0
Moderate,-0.08269774501839869,37.4,59.567150172182004,0.15101356321254056,0
None,1.1361913746425423,46.1,84.96273574555785,0.09096264228963372,0
Moderate,0.3590550934803667,41.1,55.653884861921874,0.141869507252296,0
None,1.3342291941726905,38.2,78.66922422075541,0.0592634523714565,0
Moderate,-0.6973642279161708,41.2,73.66518807041814,0.11197959571377389,0
Moderate,1.1381503309676184,32.8,60.676786134487166,0.17659282046203822,0
None,-0.5289163791046552,32.0,64.90785607152017,0.10590561480077118,0
None,0.7775960617922721,30.5,82.03860637107938,0.20920067643000212,0
None,-1.4587583925306935,34.2,76.76322126401172,0.11905506248408237,0
Moderate,0.23513529936618852,32.5,69.07519705425685,0.0811988211103365,0
Heavy,-1.98468794144591,42.2,70.07907567709371,0.07795370533479797,0
Moderate,-0.2671374859417547,32.1,69.66478790250046,0.16313568296066905,0
None,0.4403539938779136,30.2,78.16982865770844,0.05456994783435031,0
Moderate,-0.5209685512310958,46.7,70.49779244801937,0.17663056190511833,1
Moderate,-1.0504376287559674,32.3,77.27012993294088,0.21467034029014115,0
Moderate,0.8461184692959337,35.9,69.76585707282034,0.1463368766167144,0
None,-0.10346278984692345,37.7,74.38105726583446,0.14441408362454558,0
None,-0.4895706470306716,28.2,67.22679809118794,0.07789421654537654,0
Moderate,0.04189592115427648,42.4,60.39994790482187,0.14234991868137425,0
None,2.6366691419455885,38.8,93.93853301686346,0.055009268581044324,0
None,1.1535028497815438,44.4,83.1315372463286,0.05058325740910202,0
None,1.1625736681878402,30.9,65.31592975460774,0.17666287680851123,0
Moderate,0.435546318992364,35.6,67.87563866709458,0.12306822347431604,0
Heavy,0.16648527257714707,35.2,67.62991300512634,0.11403402127891342,0
Heavy,-2.3960822883304163,36.6,53.65937019604554,0.24351163254960084,0
Moderate,-0.6789803464631321,26.3,59.88849908073304,0.15938967720925984,0
Moderate,-0.4805744132024745,35.7,88.19899395739895,0.07824143365982186,0
None,-1.874892064047533,26.4,69.76669605905633,0.08029391169457739,1
Moderate,-1.1574157902154336,37.2,76.49265736568208,0.083752951568341,0
None,-1.980836470922634,22.2,80.85075947665493,0.09304137009305713,1
Moderate,-0.038323835697372494,23.9,65.8208173582482,0.15010432919439595,0
None,0.8187659708488161,39.9,64.17624514689756,0.07981538861998608,0
None,1.1067745186243287,31.7,72.97441955913004,0.10803176550127921,0
None,0.41478446207924113,29.1,68.25087258679027,0.10910786225763758,0
None,-0.963396341198569,42.6,76.49636639606118,0.07435684480611768,0
None,-1.9320651585199595,37.0,75.01993958949498,0.06835253208585315,0
None,-1.756868699401502,40.2,75.60441520286064,0.08227884688667793,0
